Count;Name;Edition;Collector Number;Rarity
3;Gyruda, Doom of Depths;mul;107;rare
2;Imoti, Celebrant of Bounty;mul;108;uncommon
4;Juri, Master of the Revue;mul;111;uncommon
1;Kaheera, the Orphanguard;mul;112;rare
1;Kroxa, Titan of Death's Hunger;mul;114;mythic
4;Lathiel, the Bounteous Dawn;mul;115;rare
1;Lurrus of the Dream-Den;mul;116;rare
1;Niv-Mizzet Reborn;mul;118;mythic
3;Radha, Coalition Warlord;mul;120;uncommon
2;Raff, Weatherlight Stalwart;mul;121;uncommon
4;Reyav, Master Smith;mul;122;uncommon
4;Rona, Sheoldred's Faithful;mul;123;uncommon
4;Shanna, Sisay's Legacy;mul;124;uncommon
1;Taigam, Ojutai Master;mul;125;rare
1;Teysa Karlov;mul;126;rare
1;Umori, the Collector;mul;127;rare
1;Yarok, the Desecrated;mul;128;mythic
2;Zirda, the Dawnwaker;mul;130;rare
2;A-Shipwreck Sifters;mid;74;common
4;A-Phantom Carriage;mid;70;uncommon
1;A-Patrician Geist;mid;69;rare
3;A-Akki Ronin;neo;131;common
3;A-Eiganjo Exemplar;neo;10;common
4;A-Peerless Samurai;neo;156;common
4;A-Ancestral Katana;neo;1;common
4;A-Asari Captain;neo;215;uncommon
3;A-Raiyuu, Storm's Edge;neo;232;rare
4;A-Imperial Subduer;neo;19;common
2;A-Lantern Bearer;vow;66;common
1;A-Gutter Skulker;vow;62;uncommon
1;A-Binding Geist;vow;48;common
1;Hope Against Hope;sir;33;uncommon
1;Deny Existence;sir;60;common
1;Pore Over the Pages;sir;86;uncommon
1;Rattlechains;sir;87;rare
1;Accursed Witch;sir;97;uncommon
1;Gisa's Bidding;sir;113;common
1;Graf Rats;sir;115;common
1;Grotesque Mutation;sir;116;common
1;Macabre Waltz;sir;121;common
1;Olivia's Dragoon;sir;128;common
1;Sanitarium Skeleton;sir;133;common
1;Alchemist's Greeting;sir;140;common
1;Deranged Whelp;sir;150;common
1;Uncaged Fury;sir;183;uncommon
1;Grapple with the Past;sir;198;common
1;Sage of Ancient Lore;sir;211;rare
1;Anguished Unmaking;sir;229;uncommon
1;True-Faith Censer;sir;262;common
1;Foreboding Ruins;sir;265;uncommon
1;Port Town;sir;273;uncommon
1;Bonds of Faith;sis;3;common
1;Diregraf Captain;sis;59;uncommon
1;Ghalma the Shaper;yone;1;mythic
2;Kemba's Outfitter;yone;2;uncommon
1;Quicksilver Servitor;yone;5;rare
1;Tezzeret's Reckoning;yone;7;uncommon
1;Blightwing Whelp;yone;8;rare
2;March Toward Perfection;yone;9;uncommon
2;Hexgold Sledge;yone;11;uncommon
1;Magmatic Scorchwing;yone;12;rare
1;Phyresis Roach;yone;15;uncommon
1;Spawning Pod;yone;16;rare
1;Bladehold Cleaver;yone;18;rare
1;Ichor Aberration;yone;23;rare
1;Mephidross Slime;yone;25;uncommon
1;Seething Skitter-Priest;yone;27;uncommon
1;Skullpiercer Gnat;yone;28;uncommon
1;Wretched Gryff;sir;9;common
1;Bound by Moonsilver;sir;16;common
1;Bloodflow Connoisseur;sis;26;common
1;Avacyn's Pilgrim;sis;48;common
1;Somberwald Sage;sis;55;uncommon
2;Archon of the Wild Rose;woe;1;rare
4;Archon's Glory;woe;2;common
1;Armory Mice;woe;3;common
1;Break the Spell;woe;5;common
3;Charmed Clothier;woe;6;common
2;Cheeky House-Mouse;woe;7;uncommon
3;Cooped Up;woe;8;common
4;Discerning Financier;woe;10;uncommon
3;Dutiful Griffin;woe;11;uncommon
1;Eerie Interference;woe;12;uncommon
2;Expel the Interlopers;woe;13;rare
2;Frostbridge Guard;woe;14;common
1;Gallant Pie-Wielder;woe;15;uncommon
3;Hopeful Vigil;woe;17;common
2;Kellan's Lightblades;woe;18;common
1;Knight of Doves;woe;19;uncommon
2;Moment of Valor;woe;20;common
1;Moonshaker Cavalry;woe;21;mythic
1;Plunge into Winter;woe;22;common
2;The Princess Takes Flight;woe;23;uncommon
3;Protective Parents;woe;24;common
1;Regal Bunnicorn;woe;25;rare
2;Return Triumphant;woe;26;common
4;Rimefur Reindeer;woe;27;common
2;Savior of the Sleeping;woe;28;common
3;Slumbering Keepguard;woe;29;common
4;Solitary Sanctuary;woe;30;uncommon
1;Spellbook Vendor;woe;31;rare
2;Stockpiling Celebrant;woe;32;common
1;Three Blind Mice;woe;35;rare
1;Tuinvale Guide;woe;36;common
4;Unassuming Sage;woe;37;common
3;Werefox Bodyguard;woe;39;rare
4;Aquatic Alchemist;woe;40;common
2;Archive Dragon;woe;41;uncommon
1;Asinine Antics;woe;42;mythic
3;Beluna's Gatekeeper;woe;43;common
4;Bitter Chill;woe;44;uncommon
2;Chancellor of Tales;woe;45;uncommon
2;Diminisher Witch;woe;46;common
2;Disdainful Stroke;woe;47;uncommon
2;Extraordinary Journey;woe;48;rare
1;Farsight Ritual;woe;49;rare
4;Freeze in Place;woe;50;common
2;Gadwick's First Duel;woe;51;uncommon
2;Horned Loch-Whale;woe;53;rare
4;Ice Out;woe;54;common
2;Icewrought Sentry;woe;55;uncommon
1;Ingenious Prodigy;woe;56;rare
2;Into the Fae Court;woe;57;common
1;Living Lectern;woe;59;common
4;Misleading Motes;woe;61;common
4;Mocking Sprite;woe;62;common
2;Obyra's Attendants;woe;63;common
1;Picklock Prankster;woe;64;uncommon
4;Quick Study;woe;65;common
4;Sleight of Hand;woe;67;common
4;Snaremaster Sprite;woe;68;common
4;Spell Stutter;woe;69;common
1;Splashy Spellcaster;woe;70;uncommon
4;Stormkeld Prowler;woe;71;common
1;Succumb to the Cold;woe;72;uncommon
2;Talion's Messenger;woe;73;rare
4;Tenacious Tomeseeker;woe;74;uncommon
4;Vantress Transmuter;woe;75;common
1;Virtue of Knowledge;woe;76;mythic
4;Water Wings;woe;77;common
1;Ashiok, Wicked Manipulator;woe;78;mythic
1;Ashiok's Reaper;woe;79;uncommon
4;Back for Seconds;woe;80;uncommon
2;Barrow Naughty;woe;81;common
3;Beseech the Mirror;woe;82;mythic
1;Candy Grapple;woe;83;common
4;Conceited Witch;woe;84;common
4;Dream Spoilers;woe;85;uncommon
4;Ego Drain;woe;86;uncommon
1;The End;woe;87;rare
1;Eriette's Whisper;woe;88;common
1;Faerie Dreamthief;woe;89;uncommon
4;Faerie Fencing;woe;90;uncommon
1;Feed the Cauldron;woe;91;common
2;Fell Horseman;woe;92;common
1;Gumdrop Poisoner;woe;93;rare
1;High Fae Negotiator;woe;94;uncommon
3;Hopeless Nightmare;woe;95;common
2;Lich-Knights' Conquest;woe;96;rare
2;Lord Skitter, Sewer King;woe;97;rare
2;Lord Skitter's Blessing;woe;98;rare
4;Lord Skitter's Butcher;woe;99;uncommon
1;Mintstrosity;woe;100;common
3;Not Dead After All;woe;101;common
1;Rat Out;woe;103;common
2;Rowan's Grim Search;woe;104;common
3;Scream Puff;woe;105;common
3;Shatter the Oath;woe;106;common
1;Specter of Mortality;woe;107;rare
1;Spiteful Hexmage;woe;108;rare
4;Stingblade Assassin;woe;109;common
4;Sugar Rush;woe;110;common
2;Sweettooth Witch;woe;111;common
4;Taken by Nightmares;woe;112;uncommon
3;Tangled Colony;woe;113;rare
3;Twisted Sewer-Witch;woe;114;uncommon
2;Virtue of Persistence;woe;115;mythic
2;Voracious Vermin;woe;116;common
3;Warehouse Tabby;woe;117;common
2;Wicked Visitor;woe;118;common
3;The Witch's Vanity;woe;119;uncommon
4;Belligerent of the Ball;woe;120;uncommon
4;Bellowing Bruiser;woe;121;common
3;Bespoke Battlegarb;woe;122;common
1;Boundary Lands Ranger;woe;123;uncommon
1;Charming Scoundrel;woe;124;rare
3;Cut In;woe;125;common
2;Edgewall Pack;woe;126;common
4;Flick a Coin;woe;128;common
4;Food Fight;woe;129;rare
2;Frantic Firebolt;woe;130;common
2;Gnawing Crescendo;woe;131;common
2;Grabby Giant;woe;133;common
2;Grand Ball Guest;woe;134;common
1;Harried Spearguard;woe;135;common
1;Hearth Elemental;woe;136;uncommon
2;Imodane, the Pyrohammer;woe;137;rare
3;Kindled Heroism;woe;138;common
2;Korvold and the Noble Thief;woe;139;uncommon
4;Merry Bards;woe;140;common
3;Minecart Daredevil;woe;141;common
4;Monstrous Rage;woe;142;uncommon
1;Raging Battle Mouse;woe;143;rare
2;Ratcatcher Trainee;woe;144;common
3;Redcap Thief;woe;147;common
2;Rotisserie Elemental;woe;148;rare
2;Skewer Slinger;woe;149;common
2;Song of Totentanz;woe;150;rare
2;Stonesplitter Bolt;woe;151;uncommon
4;Torch the Tower;woe;153;common
2;Two-Headed Hunter;woe;155;uncommon
3;Unruly Catapult;woe;156;common
2;Virtue of Courage;woe;157;mythic
3;Witchstalker Frenzy;woe;159;uncommon
1;Agatha's Champion;woe;160;uncommon
2;Beanstalk Wurm;woe;161;common
3;Bestial Bloodline;woe;162;common
2;Bramble Familiar;woe;164;rare
3;Brave the Wilds;woe;165;common
2;Commune with Nature;woe;166;common
4;Curse of the Werefox;woe;167;common
2;Elvish Archivist;woe;168;rare
4;Ferocious Werefox;woe;170;common
2;Graceful Takedown;woe;171;uncommon
3;Gruff Triplets;woe;172;rare
4;Hamlet Glutton;woe;173;common
1;Hollow Scavenger;woe;174;common
2;The Huntsman's Redemption;woe;176;rare
4;Leaping Ambush;woe;177;common
3;Night of the Sweets' Revenge;woe;178;uncommon
4;Redtooth Genealogist;woe;179;common
3;Return from the Wilds;woe;181;common
2;Rootrider Faun;woe;182;common
1;Royal Treatment;woe;183;uncommon
1;Sentinel of Lost Lore;woe;184;rare
3;Skybeast Tracker;woe;185;common
4;Spider Food;woe;186;common
4;Stormkeld Vanguard;woe;187;uncommon
2;Tanglespan Lookout;woe;188;uncommon
4;Territorial Witchstalker;woe;189;common
4;Titanic Growth;woe;191;common
4;Toadstool Admirer;woe;192;common
3;Tough Cookie;woe;193;uncommon
4;Troublemaker Ouphe;woe;194;common
4;Up the Beanstalk;woe;195;uncommon
2;Verdant Outrider;woe;196;common
1;Virtue of Strength;woe;197;mythic
2;Welcome to Sweettooth;woe;198;uncommon
2;Ash, Party Crasher;woe;201;uncommon
1;Faunsbane Troll;woe;203;rare
4;Greta, Sweettooth Scourge;woe;205;uncommon
2;Hylda of the Icy Crown;woe;206;mythic
4;Johann, Apprentice Sorcerer;woe;207;uncommon
2;Neva, Stalked by Nightmares;woe;209;uncommon
3;Obyra, Dreaming Duelist;woe;210;uncommon
1;Rowan, Scion of War;woe;211;mythic
4;Ruby, Daring Tracker;woe;212;uncommon
4;Sharae of Numbing Depths;woe;213;uncommon
1;Syr Armont, the Redeemer;woe;214;uncommon
1;Talion, the Kindly Lord;woe;215;mythic
1;Totentanz, Swarm Piper;woe;216;uncommon
3;Troyan, Gutsy Explorer;woe;217;uncommon
4;Yenna, Redtooth Regent;woe;219;rare
1;Beluna Grandsquall;woe;220;mythic
1;Callous Sell-Sword;woe;221;uncommon
3;Cruel Somnophage;woe;222;rare
1;Decadent Dragon;woe;223;rare
1;Devouring Sugarmaw;woe;224;rare
2;Elusive Otter;woe;225;rare
4;Frolicking Familiar;woe;226;uncommon
2;Imodane's Recruiter;woe;229;uncommon
3;Kellan, the Fae-Blooded;woe;230;mythic
2;Mosswood Dreadknight;woe;231;rare
4;Picnic Ruiner;woe;232;uncommon
3;Pollen-Shield Hare;woe;233;rare
2;Scalding Viper;woe;235;rare
1;Shrouded Shepherd;woe;236;uncommon
4;Spellscorn Coven;woe;237;uncommon
3;Threadbind Clique;woe;239;uncommon
4;Woodland Acolyte;woe;241;uncommon
2;Agatha's Soul Cauldron;woe;242;mythic
3;Candy Trail;woe;243;common
1;Collector's Vault;woe;244;uncommon
3;Eriette's Tempting Apple;woe;245;uncommon
2;Gingerbrute;woe;246;common
1;Hylda's Crown of Winter;woe;247;rare
2;Prophetic Prism;woe;249;common
3;Scarecrow Guide;woe;250;common
4;Soul-Guide Lantern;woe;251;uncommon
2;Syr Ginger, the Meal Ender;woe;252;rare
3;Three Bowls of Porridge;woe;253;uncommon
1;Crystal Grotto;woe;254;common
2;Edgewall Inn;woe;255;uncommon
3;Evolving Wilds;woe;256;common
1;Restless Bivouac;woe;257;rare
2;Restless Cottage;woe;258;rare
1;Restless Spire;woe;260;rare
1;Blind Obedience;wot;1;rare
1;Dawn of Hope;wot;2;rare
4;Grasp of Fate;wot;3;uncommon
4;Griffin Aerie;wot;5;uncommon
3;Intangible Virtue;wot;6;uncommon
1;Karmic Justice;wot;7;rare
4;Knightly Valor;wot;8;uncommon
1;Leyline of Sanctity;wot;10;rare
1;As Foretold;wot;14;rare
4;Compulsion;wot;15;uncommon
4;Curiosity;wot;17;uncommon
1;Fraying Sanity;wot;19;rare
4;Hatching Plans;wot;20;uncommon
1;Bitterblossom;wot;27;mythic
2;Dark Tutelage;wot;28;uncommon
1;Oppression;wot;32;rare
1;Oversold Cemetery;wot;33;rare
1;Polluted Bonds;wot;34;rare
4;Stab Wound;wot;36;uncommon
4;Vampiric Rites;wot;37;uncommon
4;Dragon Mantle;wot;41;uncommon
4;Impact Tremors;wot;44;uncommon
1;Raid Bombardment;wot;47;uncommon
1;Shared Animosity;wot;49;rare
4;Garruk's Uprising;wot;53;uncommon
1;Ground Seal;wot;54;uncommon
1;Parallel Lives;wot;58;mythic
1;Primal Vigor;wot;59;rare
3;Season of Growth;wot;61;uncommon
3;Utopia Sprawl;wot;63;uncommon
2;A-Dawnbringer Cleric;afr;9;common
4;A-Prosperous Thief;neo;73;uncommon
4;A-Nezumi Prowler;neo;116;uncommon
4;A-Moon-Circuit Hacker;neo;67;common
4;A-Silver-Fur Master;neo;236;uncommon
4;A-Thousand-Faced Shadow;neo;86;rare
1;A-Satoru Umezawa;neo;234;rare
4;A-Nashi, Moon Sage's Scion;neo;114;mythic
4;A-Circuit Mender;neo;242;uncommon
3;A-Dokuchi Silencer;neo;95;uncommon
3;A-Futurist Operative;neo;53;uncommon
4;A-Knockout Blow;snc;20;uncommon
4;A-Dawnbringer Cleric;hbg;87;common
2;Abuelo's Awakening;lci;1;rare
2;Acrobatic Leap;lci;2;common
1;Adaptive Gemguard;lci;3;common
2;Attentive Sunscribe;lci;4;common
4;Bat Colony;lci;5;uncommon
1;Cosmium Blast;lci;7;common
1;Dauntless Dismantler;lci;8;uncommon
4;Deconstruction Hammer;lci;9;common
2;Dusk Rose Reliquary;lci;10;uncommon
2;Envoy of Okinec Ahau;lci;11;common
2;Fabrication Foundry;lci;12;rare
2;Family Reunion;lci;13;common
3;Get Lost;lci;14;rare
3;Glorifier of Suffering;lci;15;common
4;Helping Hand;lci;17;uncommon
3;Ironpaw Aspirant;lci;18;common
3;Kinjalli's Dawnrunner;lci;19;uncommon
1;Kutzil's Flanker;lci;20;rare
3;Malamet War Scribe;lci;21;uncommon
2;Might of the Ancestors;lci;23;uncommon
2;Miner's Guidewing;lci;24;common
2;Mischievous Pup;lci;25;uncommon
1;Ojer Taq, Deepest Foundation;lci;26;mythic
4;Oltec Cloud Guard;lci;28;common
2;Oteclan Landmark;lci;29;common
3;Petrify;lci;30;common
4;Quicksand Whirlpool;lci;31;common
2;Ruin-Lurker Bat;lci;33;uncommon
4;Soaring Sandwing;lci;35;common
4;Thousand Moons Crackshot;lci;37;common
4;Thousand Moons Infantry;lci;38;common
2;Thousand Moons Smithy;lci;39;rare
2;Tinker's Tote;lci;40;common
1;Unstable Glyphbridge;lci;41;rare
2;Vanguard of the Rose;lci;42;uncommon
2;Warden of the Inner Sky;lci;43;rare
4;Ancestral Reminiscence;lci;45;common
4;Brackish Blunder;lci;46;common
1;Braided Net;lci;47;rare
1;Chart a Course;lci;48;uncommon
4;Cogwork Wrestler;lci;49;common
3;Confounding Riddle;lci;50;uncommon
2;Council of Echoes;lci;51;uncommon
4;Didact Echo;lci;53;common
1;Eaten by Piranhas;lci;54;uncommon
1;The Enigma Jewel;lci;55;mythic
2;Frilled Cave-Wurm;lci;57;common
4;Inverted Iceberg;lci;60;common
3;Kitesail Larcenist;lci;61;rare
2;Merfolk Cave-Diver;lci;65;uncommon
3;Oaken Siren;lci;66;common
1;Ojer Pakpatiq, Deepest Epoch;lci;67;mythic
4;Orazca Puzzle-Door;lci;68;common
4;Out of Air;lci;69;common
3;Pirate Hat;lci;70;common
4;Relic's Roar;lci;71;common
2;River Herald Scout;lci;72;common
4;Sage of Days;lci;73;common
3;Self-Reflection;lci;74;uncommon
1;Shipwreck Sentry;lci;75;common
3;Sinuous Benthisaur;lci;76;uncommon
4;Song of Stupefaction;lci;77;common
2;Spyglass Siren;lci;78;uncommon
4;Staunch Crewmate;lci;79;uncommon
4;Unlucky Drop;lci;82;common
2;Waterwind Scout;lci;84;common
2;Waylaying Pirates;lci;85;common
1;Abyssal Gorestalker;lci;87;uncommon
3;Another Chance;lci;90;common
4;Bitter Triumph;lci;91;uncommon
4;Bloodthorn Flail;lci;93;uncommon
1;Bringer of the Last Gift;lci;94;rare
4;Broodrage Mycoid;lci;95;common
4;Canonized in Blood;lci;96;uncommon
4;Chupacabra Echo;lci;97;uncommon
3;Dead Weight;lci;99;common
4;Deathcap Marionette;lci;100;common
3;Deep Goblin Skulltaker;lci;101;common
1;Deep-Cavern Bat;lci;102;uncommon
1;Echo of Dusk;lci;104;common
4;Fanatical Offering;lci;105;common
2;Gargantuan Leech;lci;107;uncommon
1;Grasping Shadows;lci;108;uncommon
4;Greedy Freebooter;lci;109;common
1;Malicious Eclipse;lci;111;uncommon
4;Mephitic Draught;lci;112;common
4;Primordial Gnawer;lci;114;common
1;Queen's Bay Paladin;lci;115;rare
4;Rampaging Spiketail;lci;116;common
2;Ray of Ruin;lci;117;common
1;Screaming Phantom;lci;118;common
2;Skullcap Snail;lci;119;common
1;Soulcoil Viper;lci;120;uncommon
1;Stalactite Stalker;lci;122;rare
3;Starving Revenant;lci;123;rare
4;Stinging Cave Crawler;lci;124;uncommon
1;Synapse Necromage;lci;125;uncommon
2;Terror Tide;lci;127;rare
2;Tithing Blade;lci;128;common
4;Visage of Dread;lci;129;uncommon
4;Vito's Inquisitor;lci;130;common
4;Abrade;lci;131;common
2;Ancestors' Aid;lci;132;common
2;Belligerent Yearling;lci;133;uncommon
1;Brass's Tunnel-Grinder;lci;135;rare
3;Brazen Blademaster;lci;136;common
1;Breeches, Eager Pillager;lci;137;rare
3;Burning Sun Cavalry;lci;138;common
3;Calamitous Cave-In;lci;139;uncommon
4;Child of the Volcano;lci;140;common
2;Curator of Sun's Creation;lci;141;uncommon
4;Daring Discovery;lci;142;common
4;Dreadmaw's Ire;lci;147;uncommon
1;Enterprising Scallywag;lci;148;uncommon
4;Etali's Favor;lci;149;common
2;Geological Appraiser;lci;150;uncommon
4;Goblin Tomb Raider;lci;151;common
1;Hit the Mother Lode;lci;153;rare
3;Hotfoot Gnome;lci;154;common
3;Idol of the Deep King;lci;155;common
1;Inti, Seneschal of the Sun;lci;156;rare
2;Magmatic Galleon;lci;157;rare
1;Ojer Axonil, Deepest Might;lci;158;mythic
2;Panicked Altisaur;lci;159;common
4;Plundering Pirate;lci;160;common
2;Poetic Ingenuity;lci;161;rare
4;Rumbling Rockslide;lci;163;common
1;Saheeli's Lattice;lci;164;uncommon
4;Scytheclaw Raptor;lci;165;uncommon
4;Seismic Monstrosaur;lci;166;common
4;Sunfire Torch;lci;167;common
4;Sunshot Militia;lci;168;common
2;Tectonic Hazard;lci;169;common
1;Triumphant Chomp;lci;170;uncommon
3;Trumpeting Carnosaur;lci;171;rare
4;Volatile Wanderglyph;lci;172;common
3;Zoyowa's Justice;lci;173;uncommon
4;Armored Kincaller;lci;174;common
4;Basking Capybara;lci;175;common
4;Cavern Stomper;lci;177;common
1;Cenote Scout;lci;178;uncommon
1;Coati Scavenger;lci;179;uncommon
1;Colossadactyl;lci;180;uncommon
4;Disturbed Slumber;lci;182;common
1;Earthshaker Dreadmaw;lci;183;uncommon
4;Explorer's Cache;lci;184;uncommon
1;Ghalta, Stampede Tyrant;lci;185;mythic
4;Glimpse the Core;lci;186;uncommon
1;Glowcap Lantern;lci;187;uncommon
1;Growing Rites of Itlimoc;lci;188;rare
4;Huatli's Final Strike;lci;190;common
1;Hulking Raptor;lci;191;rare
4;In the Presence of Ages;lci;192;common
1;Intrepid Paleontologist;lci;193;rare
4;Ixalli's Lorekeeper;lci;194;uncommon
2;Jade Seedstones;lci;195;uncommon
4;Kaslem's Stonetree;lci;197;common
4;Malamet Brawler;lci;199;common
2;Malamet Scythe;lci;200;common
2;Malamet Veteran;lci;201;common
3;Mineshaft Spider;lci;202;common
4;Nurturing Bristleback;lci;203;common
1;Ojer Kaslem, Deepest Growth;lci;204;mythic
2;Over the Edge;lci;205;common
3;Pathfinding Axejaw;lci;206;common
1;Poison Dart Frog;lci;207;common
1;Pugnacious Hammerskull;lci;208;rare
4;River Herald Guide;lci;209;common
4;Seeker of Sunlight;lci;210;common
1;Sentinel of the Nameless City;lci;211;rare
3;Spelunking;lci;213;uncommon
4;Staggering Size;lci;214;common
3;Tendril of the Mycotyrant;lci;215;uncommon
3;Thrashing Brontodon;lci;216;uncommon
2;Twists and Turns;lci;217;uncommon
1;Walk with the Ancestors;lci;218;common
1;Abuelo, Ancestral Echo;lci;219;rare
3;Akawalli, the Seething Tower;lci;220;uncommon
3;Amalia Benavides Aguirre;lci;221;rare
1;The Ancient One;lci;222;mythic
1;Anim Pakal, Thousandth Moon;lci;223;rare
3;Bartolomé del Presidio;lci;224;uncommon
1;The Belligerent;lci;225;rare
3;Caparocti Sunborn;lci;226;uncommon
1;Captain Storm, Cosmium Raider;lci;227;uncommon
1;Itzquinth, Firstborn of Gishath;lci;230;uncommon
2;Kellan, Daring Traveler;lci;231;rare
2;Master's Guide-Mural;lci;233;uncommon
1;Molten Collapse;lci;234;rare
3;Nicanzil, Current Conductor;lci;236;uncommon
3;Sovereign Okinec Ahau;lci;240;mythic
2;Squirming Emergence;lci;241;rare
2;Vito, Fanatic of Aclazotz;lci;243;mythic
3;Wail of the Forgotten;lci;244;rare
3;Zoyowa Lava-Tongue;lci;245;uncommon
2;Buried Treasure;lci;246;common
2;Careening Mine Cart;lci;247;uncommon
4;Cartographer's Companion;lci;248;common
4;Compass Gnome;lci;250;common
3;Contested Game Ball;lci;251;uncommon
4;Digsite Conservator;lci;252;uncommon
2;Disruptor Wanderglyph;lci;253;common
3;Hoverstone Pilgrim;lci;254;uncommon
2;Hunter's Blowgun;lci;255;common
1;Matzalantli, the Great Door;lci;256;rare
1;Scampering Surveyor;lci;260;uncommon
1;Sorcerous Spyglass;lci;261;uncommon
2;Swashbuckler's Whip;lci;263;uncommon
1;Tarrian's Soulcleaver;lci;264;rare
1;Threefold Thunderhulk;lci;265;rare
1;Throne of the Grim Captain;lci;266;rare
2;Captivating Cave;lci;268;land
2;Cavernous Maw;lci;270;uncommon
1;Forgotten Monument;lci;272;uncommon
4;Hidden Cataract;lci;273;land
4;Hidden Courtyard;lci;274;land
4;Hidden Necropolis;lci;275;land
4;Hidden Nursery;lci;276;land
3;Pit of Offerings;lci;278;uncommon
2;Promising Vein;lci;279;land
1;Restless Anchorage;lci;280;rare
2;Restless Prairie;lci;281;rare
2;Restless Ridgeline;lci;283;rare
2;Restless Vents;lci;284;rare
2;Sunken Citadel;lci;285;rare
2;Volatile Fault;lci;286;uncommon
1;Deeproot Pilgrimage;lci;52;rare
2;Subterranean Schooner;lci;80;rare
4;Acolyte of Aclazotz;lci;89;common
2;Bloodletter of Aclazotz;lci;92;mythic
1;Defossilize;lci;103;uncommon
4;Fungal Fortitude;lci;106;common
2;Souls of the Lost;lci;121;rare
3;Cosmium Confluence;lci;181;rare
3;Runaway Boulder;lci;259;common
4;A-Kumano Faces Kakkazan;neo;152;uncommon
1;Wayfarer's Bauble;ha7;229;common
1;Assemble the Players;mkm;3;rare
4;Auspicious Arrival;mkm;5;common
4;Call a Surprise Witness;mkm;6;uncommon
1;Case of the Gateway Express;mkm;8;uncommon
1;Case of the Pilfered Proof;mkm;9;uncommon
1;Case of the Uneaten Feast;mkm;10;rare
1;Defenestrated Phantom;mkm;11;common
1;Doorkeeper Thrull;mkm;13;rare
4;Due Diligence;mkm;14;common
2;Essence of Antiquity;mkm;15;uncommon
4;Forum Familiar;mkm;16;uncommon
3;Griffnaut Tracker;mkm;17;common
4;Haazda Vigilante;mkm;18;common
4;Inside Source;mkm;19;common
1;Karlov Watchdog;mkm;20;uncommon
1;Krovod Haunch;mkm;21;uncommon
4;Make Your Move;mkm;22;common
4;Makeshift Binding;mkm;23;common
3;Marketwatch Phantom;mkm;24;common
3;Museum Nightwatch;mkm;25;common
2;Neighborhood Guardian;mkm;26;uncommon
1;No Witnesses;mkm;27;rare
2;Novice Inspector;mkm;29;common
2;On the Job;mkm;30;common
1;Sanctuary Wall;mkm;32;uncommon
1;Seasoned Consultant;mkm;33;common
2;Tenth District Hero;mkm;34;rare
1;Unyielding Gatekeeper;mkm;35;rare
2;Wrench;mkm;37;uncommon
